uploaderId,type,id,live_status
@ORAFKUN,streams,hayrCYZePRI,was_live
@ORAFKUN,streams,TSjEATWSomg,was_live
@ORAFKUN,streams,IBaQGsfi_oA,was_live
@ORAFKUN,streams,CwtpCnJ5cmQ,was_live
@ORAFKUN,streams,4PFSWOBw5CE,was_live
@ORAFKUN,streams,qVqSOB8kM1Y,was_live
@ORAFKUN,streams,_hziFpjNvOY,was_live
@ORAFKUN,streams,vA2mMz6p9gE,was_live
@ORAFKUN,streams,kKMbPupBAGU,was_live
@ORAFKUN,streams,WUHvZsuqOlc,was_live
@ORAFKUN,streams,eYr4OTXMxBQ,was_live
@ORAFKUN,streams,U1p9pOTdrXE,was_live
@ORAFKUN,streams,fgrfTEOAdZ4,was_live
@ORAFKUN,streams,vk5aw6fg7fU,was_live
@ORAFKUN,streams,rBimQhCMw54,was_live
@ORAFKUN,streams,3dIe0SGXnZg,was_live
@ORAFKUN,streams,NnHNIF1Qgjo,was_live
@ORAFKUN,streams,lRdwGAPbd4Q,was_live
@ORAFKUN,streams,x5DatqPmQE4,was_live
@ORAFKUN,streams,0vwQbvrAHfs,was_live
@ORAFKUN,streams,64tAtcBKV_Y,was_live
@ORAFKUN,streams,-1l1MsDqyZo,was_live
@ORAFKUN,streams,B0RJCkFnSYM,was_live
@ORAFKUN,streams,DRn-r2QxLjA,was_live
@ORAFKUN,streams,qWproiAz93I,was_live
@ORAFKUN,streams,3c1OU43NZwI,was_live
@ORAFKUN,streams,4zaAbRGE7qw,was_live
@ORAFKUN,streams,nG8XHbFg7uo,was_live
@ORAFKUN,streams,2NCGbcg2FaI,was_live
@ORAFKUN,streams,FmGUfUizpY4,was_live
@ORAFKUN,streams,PKTCOTH6jDw,was_live
@ORAFKUN,streams,zqAXRzla468,was_live
@ORAFKUN,streams,Zhva9akobJ8,was_live
@ORAFKUN,streams,m7iLt2Qwkic,was_live
@ORAFKUN,streams,fk4448xrpng,was_live
@ORAFKUN,streams,OP_MflkFAE8,was_live
@ORAFKUN,streams,YGOfaw2982s,was_live
@ORAFKUN,streams,GUBwG7_w1Us,was_live
@ORAFKUN,streams,Tlk03Xt9zNQ,was_live
@ORAFKUN,streams,4KL5E69voAA,was_live
@ORAFKUN,streams,ZiWmnrNNc8Y,was_live
@ORAFKUN,streams,HnNKeoUa_8I,was_live
@ORAFKUN,streams,LxPKxCW7hTo,was_live
@ORAFKUN,streams,aqGJTWwxin0,was_live
@ORAFKUN,streams,3k9OLSayGHs,was_live
@ORAFKUN,streams,qupJKA-9tuM,was_live
@ORAFKUN,streams,BUtBRhi-wto,was_live
@ORAFKUN,streams,k75V8HQRBks,was_live
@ORAFKUN,streams,shmv4Xpl-uM,was_live
@ORAFKUN,streams,B1LFVKbhc1I,was_live
@ORAFKUN,streams,Exik_9Ya79g,was_live
@ORAFKUN,streams,6qaCryAh6PE,was_live
@ORAFKUN,streams,4DIXQPMVWd4,was_live
@ORAFKUN,streams,IOxcr6d9r0s,was_live
@ORAFKUN,streams,lWIwz1XLOLY,was_live
@ORAFKUN,streams,28WX7Wk6J0s,was_live
@ORAFKUN,streams,7IkBg2KLZzg,was_live
@ORAFKUN,streams,4yIxc-79M4E,was_live
@ORAFKUN,streams,T8pCLQXvH48,was_live
@ORAFKUN,streams,ZW_ZClW0IFo,was_live
@ORAFKUN,streams,gCDR3Jgot7E,was_live
@ORAFKUN,streams,SVYSkAkOz4w,was_live
@ORAFKUN,streams,WpvHuEBzim4,was_live
@ORAFKUN,streams,h1EEMnCPNZY,was_live
@ORAFKUN,streams,l8pZrTmJmio,was_live
@ORAFKUN,streams,75wFukhoIm8,was_live
@ORAFKUN,streams,-RledHK_eN8,was_live
@ORAFKUN,streams,AG_zu9D_-Vs,was_live
@ORAFKUN,streams,esPsAJsMeI8,was_live
@ORAFKUN,streams,ijZJ4kfWZuo,was_live
@ORAFKUN,streams,w9j3XBPzFyU,was_live
@ORAFKUN,streams,fX0BLhTCnA4,was_live
@ORAFKUN,streams,NI8pnLbFqQ4,was_live
@ORAFKUN,streams,Lo6KskXwOjA,was_live
@ORAFKUN,streams,nBoyNPrlkBk,was_live
@ORAFKUN,streams,4vnHndwgU10,was_live
@ORAFKUN,streams,F99FNk8iUQ8,was_live
@ORAFKUN,streams,9USli7jKt9Y,was_live
@ORAFKUN,streams,nSQ3D7Rkqv4,was_live
@ORAFKUN,streams,jLSCwcoXjQA,was_live
@ORAFKUN,streams,lF7zO-cRhO4,was_live
@ORAFKUN,streams,LBW_N7FDKQA,was_live
@ORAFKUN,streams,U138FOik55k,was_live
@ORAFKUN,streams,8zfcpnSyZYo,was_live
@ORAFKUN,streams,4LXKkgNWnYk,was_live
@ORAFKUN,streams,L1-f-NZQYEU,was_live
@ORAFKUN,streams,e3j5oiMpN3k,was_live
@ORAFKUN,streams,nrYs5DnMBL4,was_live
@ORAFKUN,streams,04Wqi29wDYU,was_live
@ORAFKUN,streams,aZiA53odDKI,was_live
@ORAFKUN,streams,thp3RPErZnU,was_live
@ORAFKUN,streams,8KiG6VqhONc,was_live
@ORAFKUN,streams,2aUin5Y88G8,was_live
@ORAFKUN,streams,oCFFqioo5OI,was_live
@ORAFKUN,streams,hGd0J8kg7hM,was_live
@ORAFKUN,streams,MqbMPd55nso,was_live
@ORAFKUN,streams,F6X9TUkrMgM,was_live
@ORAFKUN,streams,8ccRo_hq0lw,was_live
@ORAFKUN,streams,wf_dVqC-fYI,was_live
@ORAFKUN,streams,7GKrri77MRE,was_live
@ORAFKUN,streams,WYijiZytL3w,was_live
@ORAFKUN,streams,UYntVqioFvg,was_live
@ORAFKUN,streams,QiV1mDcO7s0,was_live
@ORAFKUN,streams,uwS7U6dEU60,was_live
@ORAFKUN,streams,K66EmAuHRN8,was_live
@ORAFKUN,streams,Jl1MDbrraGs,was_live
@ORAFKUN,streams,ehmfwjvwoWM,was_live
@ORAFKUN,streams,meL2Tq9NXsA,was_live
@ORAFKUN,streams,tl5fBNdEw1g,was_live
@ORAFKUN,streams,hyKM7jyU78w,was_live
@ORAFKUN,streams,3zxqf3ctWzg,was_live
@ORAFKUN,streams,GHuC0BXA13E,was_live
@ORAFKUN,streams,ndOdUdeureY,was_live
@ORAFKUN,streams,8fwp9RyBWfE,was_live
@ORAFKUN,streams,dMBugg6LfjM,was_live
@ORAFKUN,streams,UencvC5j8cs,was_live
@ORAFKUN,streams,p4pjdC3aV7c,was_live
@ORAFKUN,streams,nVHgqm09XZE,was_live
@ORAFKUN,streams,1iGEybqr6Jg,was_live
@ORAFKUN,streams,W0YhfyK4jBU,was_live
@ORAFKUN,streams,t7TvoxtrpOI,was_live
@ORAFKUN,streams,q-DBqG_Ls7g,was_live
@ORAFKUN,streams,3-nxy8l1hNY,was_live
@ORAFKUN,streams,AwiZppMT8O8,was_live
@ORAFKUN,streams,uQGZvzJmc60,was_live
@ORAFKUN,streams,Apib1Zl_Jzw,was_live
@ORAFKUN,streams,LsNEhmK8uT4,was_live
@ORAFKUN,streams,IKj97vxhWi0,was_live
@ORAFKUN,streams,i42InZqqqLw,was_live
@ORAFKUN,streams,wVGyN8IBY-4,was_live
@ORAFKUN,streams,5F-cotx_JIE,was_live
@ORAFKUN,streams,Jx8Hm1606nQ,was_live
@ORAFKUN,streams,e2BcrG7bFbo,was_live
@ORAFKUN,streams,VGuYDNTRoss,was_live
@ORAFKUN,streams,JDhnokaiupk,was_live
@ORAFKUN,streams,MAS6BceWELo,was_live
@ORAFKUN,streams,jUA0Miu1-7s,was_live
@ORAFKUN,streams,xmfntF_qX6U,was_live
@ORAFKUN,streams,cp6eHsW8zsU,was_live
@ORAFKUN,streams,tZ6SuGGYAw4,was_live
@ORAFKUN,streams,N_xfr66klDo,was_live
@ORAFKUN,streams,rEYQogdoE3w,was_live
@ORAFKUN,streams,gtEylZZDE88,was_live
@ORAFKUN,streams,7qjclyHh5iA,was_live
@ORAFKUN,streams,ziT_DWb-2Ok,was_live
@ORAFKUN,streams,8v_iBlE6Kto,was_live
@ORAFKUN,streams,Fas3vNm9C3o,was_live
@ORAFKUN,streams,Ej5-bw7aw4E,was_live
@ORAFKUN,streams,AS2TAJddaiQ,was_live
@ORAFKUN,streams,I4G2Nt-yHcs,was_live
@ORAFKUN,streams,6PNbVLTVnM4,was_live
@ORAFKUN,streams,LoFwOz1WTd0,was_live
@ORAFKUN,streams,ztL2L8Vkhrw,was_live
@ORAFKUN,streams,OLph7XOBO6w,was_live
@ORAFKUN,streams,sRWzMFnlSYU,was_live
@ORAFKUN,streams,FpN70An20uw,was_live
@ORAFKUN,streams,mT9TbbEf588,was_live
@ORAFKUN,streams,yCsoQfeoPps,was_live
@ORAFKUN,streams,rFRHLKYIly8,was_live
@ORAFKUN,streams,JKmu21U14NQ,was_live
@ORAFKUN,streams,USCs16__XXo,was_live
@ORAFKUN,streams,m3gx0paew4w,was_live
@ORAFKUN,streams,mfZYdOg9Rg0,was_live
@ORAFKUN,streams,SsEO4ItgUhQ,was_live
@ORAFKUN,streams,IE0OEu1Sfig,was_live
@ORAFKUN,streams,4fpUwPweA_8,was_live
@ORAFKUN,streams,0MyZXmM7qj4,was_live
@ORAFKUN,streams,y2cKGGjTy9I,was_live
@ORAFKUN,streams,YX81Gf-OT1s,was_live
@ORAFKUN,streams,aoVPi7lpIro,was_live
@ORAFKUN,streams,XJOi5IybW1E,was_live
@ORAFKUN,streams,f_PdcyUcjfs,was_live
@ORAFKUN,streams,hzLVVTwdi-c,was_live
@ORAFKUN,streams,ozejT8PPUO0,was_live
@ORAFKUN,streams,j9817Pr9HtI,was_live
@ORAFKUN,streams,UwY-PCXPxjU,was_live
@ORAFKUN,streams,NKzWQRrEW4o,was_live
@ORAFKUN,streams,Jc5SGYBbvYk,was_live
@ORAFKUN,streams,dHd4WpJd3YM,was_live
@ORAFKUN,streams,8kUjWsQq5Fs,was_live
@ORAFKUN,streams,RJB7uYoWn9I,was_live
@ORAFKUN,streams,Pg6bWgMFGhA,was_live
@ORAFKUN,streams,tMnJdKQcUI4,was_live
@ORAFKUN,streams,NdSKdHJqhPw,was_live
@ORAFKUN,streams,iITwSNtIY-E,was_live
@ORAFKUN,streams,Ap46x9sKsRM,was_live
@ORAFKUN,streams,qSHDKhyB9E0,was_live
@ORAFKUN,streams,caNYJjovBRo,was_live
@ORAFKUN,streams,c4g7gC6hiB0,was_live
@ORAFKUN,streams,EAY55Xf81kU,was_live
@ORAFKUN,streams,RwND7nQ9c3w,was_live
@ORAFKUN,streams,XMrFOIUC2FU,was_live
@ORAFKUN,streams,BFOV5Zb1TIg,was_live
@ORAFKUN,streams,K1QMAY5n68A,was_live
@ORAFKUN,streams,fUVmV2-WTIU,was_live
@ORAFKUN,streams,he8qqrWdsMM,was_live
@ORAFKUN,streams,2VliQRU_mc0,was_live
@ORAFKUN,streams,YlKJEVMtceo,was_live
@ORAFKUN,streams,UqauLJpUPyk,was_live
@ORAFKUN,streams,Yk-PEQgw8ow,was_live
@ORAFKUN,streams,SuIp2Wlwymk,was_live
@ORAFKUN,streams,JoIy7q0yPKI,was_live
@ORAFKUN,streams,tBsZsBBDDIs,was_live
@ORAFKUN,streams,SKikm6rl22s,was_live
@ORAFKUN,streams,mzCI4vy3UYI,was_live
@ORAFKUN,streams,9NVRuH-twEQ,was_live
@ORAFKUN,streams,Hy4PL5E0FDk,was_live
@ORAFKUN,streams,xkqbRug6oIg,was_live
@ORAFKUN,streams,D87XZFraUo8,was_live
@ORAFKUN,streams,Kk9dB9zXyvE,was_live
@ORAFKUN,streams,0XuLfrTyC-M,was_live
@ORAFKUN,streams,Sf2lz1yF3xg,was_live
@ORAFKUN,streams,07TZ3sHnNS0,was_live
@ORAFKUN,streams,lmdzGsOGjSE,was_live
@ORAFKUN,streams,z5rFyJ3lwgs,was_live
@ORAFKUN,streams,0HbhIT8S17U,was_live
